luminosity_distance,dec,ra,theta_jn,psi,phase,chi_1,chi_2,lambda_1,lambda_2,mass_1_source,mass_2_source,reference_frequency,waveform_approximant,minimum_frequency,redshift,mass_1,mass_2,a_1,cos_tilt_1,a_2,cos_tilt_2,phi_jl,phi_12,tilt_1,tilt_2,chirp_mass,total_mass,symmetric_mass_ratio,mass_ratio,iota,spin_1x,spin_1y,spin_1z,spin_2x,spin_2y,spin_2z,phi_1,phi_2,chi_eff,chi_1_in_plane,chi_2_in_plane,chi_p,comoving_distance,chirp_mass_source,total_mass_source,lambda_tilde,delta_lambda_tilde,geocent_time,network_snr,network_snr_opt,ns_radius,disk_mass,remnant_mass,ejecta_mass
1507.298495196745,0.1813095964664354,3.65137235435467,2.3761623134041425,1.1791354729007986,4.292042690193393,0.0100001831675929,0.0005706958742769,0.0,139.0395082194547,19.403860859558435,1.8328893496978305,50.0,TaylorF2,20.0,0.284604166220119,24.926280500944262,2.3545372948423178,0.0100001831675929,1.0,0.0005706958742769,1.0,0.0,0.0,0.0,0.0,5.942461190369509,27.280817795786582,0.0788584582119062,0.0944600336481458,2.3761623134041425,0,0,0.0100001831675929,0,0,0.0005706958742769,0.0,0.0,0.0091863483452811,0.0,0.0,0.0,1173.3563729626148,4.625908390017831,21.236750209256265,7599.486238644846,933.9511366708972,1126259642.413,13.6144230281762,13.285447915472774,13.504687875085459,0.0,0.0,0.0
1078.4770265797392,-0.4758620273912197,0.2260902354079267,2.239522900691548,2.713206850711232,5.877942769618091,0.1127168549503178,-0.0196496701390994,0.0,282.6817709974012,26.26576092521893,1.646217832819676,50.0,TaylorF2,20.0,0.2118206970441719,31.829392712794387,1.994920841654086,0.1127168549503178,1.0,0.0196496701390994,-1.0,0.0,0.0,0.0,3.141592653589793,5.967694929982883,33.82431355444847,0.0555003902663857,0.06267542895508,2.239522900691548,0,0,0.1127168549503178,0,0,-0.0196496701390994,0.0,0.0,0.10491002276692,0.0,0.0,0.0,889.9641881632942,4.924569240762319,27.91197875803861,919.4238499225456,235.6960678773872,1126259642.413,13.614624640755524,13.254610950355017,13.551686869833363,0.0,0.0,0.0
1713.0245978072262,0.143058388291806,3.336477753197489,2.6662076188557218,1.595547477263223,3.859353842870096,0.5522310327753649,-0.0025063530884889,0.0,193.47559359477503,13.639636178172994,1.7463564295704197,50.0,TaylorF2,20.0,0.3180372402665178,17.977548426518485,2.3017628089526854,0.5522310327753649,1.0,0.0025063530884889,-1.0,0.0,0.0,0.0,3.141592653589793,5.112860946095524,20.27931123547117,0.1006200745482456,0.1280354114111232,2.6662076188557218,0,0,0.5522310327753649,0,0,-0.0025063530884889,0.0,0.0,0.4892666712795152,0.0,0.0,0.0,1299.6784466145536,3.879147561158183,15.385992607743413,6197.068434832826,157.45031164552006,1126259642.413,13.623786117998597,13.736747447428343,13.53203111673229,0.0,0.0,0.0
1795.5183199816595,0.2989963045634699,1.453991779732631,2.79125494149117,2.4936482671707334,5.417812197361302,0.0102579426152073,0.0009681095009312,0.0,122.26984691861465,21.00508277205958,1.866716187891492,50.0,TaylorF2,20.0,0.3312098277990611,27.96217261989846,2.4849909350327533,0.0102579426152073,1.0,0.0009681095009312,1.0,0.0,0.0,0.0,0.0,6.433214982500477,30.447163554931212,0.0749552472232348,0.0888697372987527,2.79125494149117,0,0,0.0102579426152073,0,0,0.0009681095009312,0.0,0.0,0.0094997389475555,0.0,0.0,0.0,1348.786863355347,4.832607788913902,22.871798959951075,419.96621338208826,60.45927218026921,1126259642.413,13.630956182129495,12.780082110760414,13.488286329327606,0.0,0.0,0.0
1273.2380248062564,-0.1952068251820636,5.99229184641375,0.7859439313757832,0.066453943199895,4.087505793069807,0.0167209199138387,-0.0098235508584481,0.0,62.55591661632835,22.3578921305192,2.040556131634543,50.0,TaylorF2,20.0,0.245444587791049,27.845515748371227,2.5413995902280813,0.0167209199138387,1.0,0.0098235508584481,-1.0,0.0,0.0,0.0,3.141592653589793,6.506682417068634,30.38691533859931,0.0766399107015127,0.0912678225533221,0.7859439313757832,0,0,0.0167209199138387,0,0,-0.0098235508584481,0.0,0.0,0.0145008819010359,0.0,0.0,0.0,1022.3160717523824,5.224385316579235,24.398448262153742,8280.554091125678,1110.9728226526347,1126259642.413,13.6320710866951,13.013678882546673,13.373437164257142,0.0,0.0,0.0
1546.6813156635803,-0.0880440344859385,2.850872416544076,2.464906991715464,0.2002615860657929,4.509749259881145,0.0398766144334127,0.0195620285389267,0.0,62.16436183750461,27.977278226254388,2.042104924135276,50.0,TaylorF2,20.0,0.2910718830181562,36.12067728129311,2.63650424972398,0.0398766144334127,1.0,0.0195620285389267,1.0,0.0,0.0,0.0,0.0,7.406280888843786,38.75718153101709,0.0633986465338177,0.0729915507727598,2.464906991715464,0,0,0.0398766144334127,0,0,0.0195620285389267,0.0,0.0,0.0384946901054186,0.0,0.0,0.0,1197.9823406547057,5.736536428575938,30.01938315038966,7280.682986082588,1508.2092439882863,1126259642.413,13.63924710413655,12.347076504811824,13.372031730274612,0.0,0.0,0.0
996.1016366663674,-0.5172901603385448,4.147380642570913,0.9716092518782412,2.971572028095065,3.384443618649974,0.0100494443972251,-0.0112243540664859,0.0,979.1128548014078,25.050033971752462,1.3336758311242056,50.0,TaylorF2,20.0,0.1972810959609053,29.991932127557696,1.5967848607449602,0.0100494443972251,1.0,0.0112243540664859,-1.0,0.0,0.0,0.0,3.141592653589793,5.107920311211834,31.588716988302657,0.0479939922649471,0.0532404799381956,0.9716092518782412,0,0,0.0100494443972251,0,0,-0.0112243540664859,0.0,0.0,0.0089740705753009,0.0,0.0,0.0,831.9697387042735,4.266266567177657,26.38370980287667,825.620967995456,254.05685050819204,1126259642.413,13.644704280814773,14.579879918387785,13.547365469444046,0.0,0.0,0.0
2581.33190658606,-1.0629902610454722,3.736812961086957,2.8043171830182527,2.590149339016333,3.6483651997989015,0.9339374900075984,0.0094934336118954,0.0,251.78473665973,29.34439848823987,1.6768529590837296,50.0,TaylorF2,20.0,0.4511214401230186,42.58228579379837,2.433317280860127,0.9339374900075984,1.0,0.0094934336118954,1.0,0.0,0.0,0.0,0.0,7.5610831127909455,45.0156030746585,0.0511330343220985,0.0571438859023042,2.8043171830182527,0,0,0.9339374900075984,0,0,0.0094934336118954,0.0,0.0,0.8839666900188623,0.0,0.0,0.0,1778.8531235221888,5.210510232796199,31.021251447323603,2601.855727790874,743.0830965627706,1126259642.413,13.649301171264824,14.148474718022173,13.546470049337069,0.0,0.0,0.0
1139.8466368554602,1.2969921131713584,2.57145037037942,2.331541341707198,2.526562465075564,3.7254942600220495,0.0100001064175917,-0.0222001441598997,0.0,312.78954556209675,19.60210613654339,1.6201484999902478,50.0,TaylorF2,20.0,0.2225259709931563,23.96408383808862,1.9806736181036837,0.0100001064175917,1.0,0.0222001441598997,-1.0,0.0,0.0,0.0,3.141592653589793,5.284626830003661,25.944757456192303,0.0705138645611672,0.0826517563319317,2.331541341707198,0,0,0.0100001064175917,0,0,-0.0222001441598997,0.0,0.0,0.0075418761981397,0.0,0.0,0.0,932.3700765391412,4.322711300530108,21.22225463653364,7637.267428508462,1272.0834634572766,1126259642.413,13.649312046532593,12.37020592871824,13.55612618660513,0.0,0.0,0.0
1718.9432673379945,-0.1965728001096767,4.107013914187069,0.2743363481352999,0.5982459695541771,4.504138766307892,0.0102117262019167,0.0036212858104775,0.0,473.92454492037,10.810510229894213,1.5143318911916126,50.0,TaylorF2,20.0,0.3189866095628779,14.258918235772976,1.997383486915766,0.0102117262019167,1.0,0.0036212858104775,1.0,0.0,0.0,0.0,0.0,4.270949830981199,16.256301722688743,0.107771649766537,0.1400795946711232,0.2743363481352999,0,0,0.0102117262019167,0,0,0.0036212858104775,0.0,0.0,0.0094019702664082,0.0,0.0,0.0,1303.230258534361,3.2380539726605897,12.324842121085826,4437.483527839588,-14.10688580703107,1126259642.413,13.662029432784966,13.821003750327321,13.56115505389791,0.0,0.0,0.0
1724.702574439193,0.0464137407112187,0.7113349446904357,0.7869348717207306,0.4120244423153364,5.47959741452694,0.0127706203961752,0.0118428973586741,0.0,66.77970206859708,21.777501111198784,2.024354497560081,50.0,TaylorF2,20.0,0.319909773963927,28.74433656918156,2.6719652872973856,0.0127706203961752,1.0,0.0118428973586741,1.0,0.0,0.0,0.0,0.0,6.788891197036552,31.416301856478945,0.077816730343169,0.0929562343826071,0.7869348717207306,0,0,0.0127706203961752,0,0,0.0118428973586741,0.0,0.0,0.0126917172915465,0.0,0.0,0.0,1306.682169667956,5.143450962294406,23.801855608758864,823.3340889893522,106.62197154622028,1126259642.413,13.664326966535821,13.175509517035168,13.388139151185651,0.0,0.0,0.0
1176.3317571768357,-0.8755374677879746,3.011730114800545,0.4452788655284098,0.883017446026184,0.4626662531557928,0.0100000000087834,-0.0174214943768167,0.0,1010.9119151378998,17.870712883461696,1.325775050346879,50.0,TaylorF2,20.0,0.228841243288824,21.96026903817068,1.629167061189562,0.0100000000087834,1.0,0.0174214943768167,-1.0,0.0,0.0,0.0,3.141592653589793,4.545885100304393,23.58943609936024,0.0642936613981076,0.0741870265049027,0.4452788655284098,0,0,0.0100000000087834,0,0,-0.0174214943768167,0.0,0.0,0.0081061779083549,0.0,0.0,0.0,957.2690996220384,3.699326601488374,19.196487933808577,6890.006467051945,1390.9984865627052,1126259642.413,13.670284158491437,14.69673077808879,13.546618276627592,0.0,0.0,0.0
2788.365681241797,0.9256400887018018,0.8098213226570293,0.3833490893639941,0.6740940957263816,3.158076859115968,0.8789459821799711,-0.0057218872235386,0.0,149.1188593999543,24.52549384977862,1.8146220070439787,50.0,TaylorF2,20.0,0.4813040957745204,36.32971449056989,2.6880070113168264,0.8789459821799711,1.0,0.0057218872235386,-1.0,0.0,0.0,0.0,3.141592653589793,7.508670526392429,39.01772150188671,0.0641458512691561,0.0739892137609436,0.3833490893639941,0,0,0.8789459821799711,0,0,-0.0057218872235386,0.0,0.0,0.8179994854572353,0.0,0.0,0.0,1882.372222150663,5.068959538970569,26.3401158568226,4352.885595860635,882.4340145656556,1126259642.413,13.672432661628042,13.441950301047385,13.511177269325028,0.0,0.0,0.0
552.1547919660496,1.354321731104397,5.440953211819226,2.025329284178372,0.4907473000017586,5.366788498721663,0.0670621001536427,-0.002864269856777,0.0,334.33646313831065,10.488919083903156,1.6031366240853144,50.0,TaylorF2,20.0,0.115020265148201,11.695357338051725,1.7875298236563992,0.0670621001536427,1.0,0.002864269856777,-1.0,0.0,0.0,0.0,3.141592653589793,3.683015065011564,13.482887161708122,0.1150008346266805,0.1528409754390776,2.025329284178372,0,0,0.0670621001536427,0,0,-0.002864269856777,0.0,0.0,0.0577914246407118,0.0,0.0,0.0,495.1970917318736,3.303092490899296,12.09205570798847,748.6968689129544,-12.371416725482874,1126259642.413,13.674579600099587,14.125299184805858,13.557102593215607,0.0,0.0,0.0
715.4329608685501,-0.0647757112836884,0.4961719070670453,1.6456929736818502,2.242974170016561,0.8013515298443,0.0115649533285844,0.0094642605655137,0.0,948.2796234115564,12.720675999075668,1.3415514848894088,50.0,TaylorF2,20.0,0.1461152640324621,14.579360931352014,1.5375726343171665,0.0115649533285844,1.0,0.0094642605655137,1.0,0.0,0.0,0.0,0.0,3.705851342464421,16.11693356566918,0.0862997021793537,0.105462279283498,1.6456929736818502,0,0,0.0115649533285844,0,0,0.0094642605655137,0.0,0.0,0.0113645450007567,0.0,0.0,0.0,624.2242689311478,3.2334019611830755,14.062227483965076,2014.763579333786,175.8839581811928,1126259642.413,13.677798604189064,12.245103670171991,13.548110285948145,0.0,0.0,0.0
1951.3690079192704,0.8398895608947042,0.1036312032620124,2.514666971077506,2.1300107991501838,0.6051520271270489,0.96046629219437,0.0117840444309586,0.0,429.6115293861521,20.9764796116804,1.539036235458691,50.0,TaylorF2,20.0,0.3557599200597447,28.439070321466684,2.0865636435545256,0.96046629219437,1.0,0.0117840444309586,1.0,0.0,0.0,0.0,0.0,5.848914598702695,30.52563396502121,0.0636821396115266,0.0733696151093773,2.514666971077506,0,0,0.96046629219437,0,0,0.0117840444309586,0.0,0.0,0.8956196164549904,0.0,0.0,0.0,1439.3175201811175,4.314122664464774,22.51551584713909,3959.1109266442672,813.7673252712751,1126259642.413,13.678021656129575,13.166089380532119,13.560027711012433,0.11808607218989041,0.13025996470012266,0.03542582165696712
476.98324022545296,0.4251114560111195,4.542425998777046,1.765791762226316,1.32005111566781,4.558455563341008,0.0100813975227335,0.0024796531218657,0.0,1379.0148711625357,21.27617465579626,1.2533574314276206,50.0,TaylorF2,20.0,0.100324718698683,23.41070089312307,1.3791001631645006,0.0100813975227335,1.0,0.0024796531218657,1.0,0.0,0.0,0.0,0.0,4.23205718458249,24.789801056287573,0.0525368637068815,0.0589089651548883,1.765791762226316,0,0,0.0100813975227335,0,0,0.0024796531218657,0.0,0.0,0.0096584991331995,0.0,0.0,0.0,433.4931614425839,3.846189322718844,22.52953208722388,1483.6328131432551,409.6172394682756,1126259642.413,13.683762580398934,14.045348415540943,13.537712354392239,0.0,0.0,0.0
691.1641561622926,0.3728943407778421,1.92867631114276,1.0805300046538184,0.8873577719144569,1.157107609550323,0.605101297273213,-0.0128838326593508,0.0,520.8598862913103,18.900487295399834,1.490631387370279,50.0,TaylorF2,20.0,0.1415605750529677,21.576051145717944,1.7016460237584186,0.605101297273213,1.0,0.0128838326593508,-1.0,0.0,0.0,0.0,3.141592653589793,4.62931474126164,23.27769716947636,0.0677580904537504,0.0788673521519776,1.0805300046538184,0,0,0.605101297273213,0,0,-0.0128838326593508,0.0,0.0,0.5599253534745064,0.0,0.0,0.0,605.4555294331897,4.055251068080065,20.391118682770117,4743.28632698222,862.7701589544106,1126259642.413,13.6881544346608,13.286493846237093,13.560629654676001,0.0,0.0,0.0
822.7126445134115,-0.0918130335999371,1.1552250945230702,1.8264299003894664,1.349141622903774,1.333517193871396,0.9287484816113742,-0.0140590473710756,0.0,898.880853442148,15.044004363766426,1.354658143827366,50.0,TaylorF2,20.0,0.1659889329840964,17.541142595916106,1.579516403679487,0.9287484816113742,1.0,0.0140590473710756,-1.0,0.0,0.0,0.0,3.141592653589793,4.066760910462199,19.120658999595594,0.0757837875798157,0.0900463806757506,1.8264299003894664,0,0,0.9287484816113742,0,0,-0.0140590473710756,0.0,0.0,0.8508651849335871,0.0,0.0,0.0,705.5921527858548,3.4878211923111517,16.398662507593794,2905.7112699133354,402.9182996569489,1126259642.413,13.692026511850218,12.51250412404052,13.549349809190485,0.16236412115314244,0.22829829323500825,0.04870923634594273
1869.532956991964,-0.9935558809907636,2.7567509724814365,0.3092963887194123,0.3707579264528442,0.8166366168626173,0.591667792406707,0.0021713598365246,0.0,315.75912799621074,20.44953748488635,1.6177317481049431,50.0,TaylorF2,20.0,0.3429221174803734,27.462136180697843,2.1724877446803164,0.591667792406707,1.0,0.0021713598365246,1.0,0.0,0.0,0.0,0.0,5.902759745876022,29.63462392537816,0.0679348797698771,0.0791084761354901,0.3092963887194123,0,0,0.591667792406707,0,0,0.0021713598365246,0.0,0.0,0.5484523367789823,0.0,0.0,0.0,1392.1380326118608,4.395459475305194,22.067269232991293,6122.515696879122,1107.8892338986277,1126259642.413,13.695710896731283,12.635376668977443,13.556436568282976,0.0,0.0,0.0
834.7873410894261,0.425208572659723,1.9740003708885665,1.1230690695413872,0.0455457095439247,2.486216876960097,0.3473117612284347,0.0005282724178287,0.0,405.6424517021459,27.12932966024055,1.553631784270487,50.0,TaylorF2,20.0,0.1682002194247058,31.69248886193819,1.81495299128998,0.3473117612284347,1.0,0.0005282724178287,1.0,0.0,0.0,0.0,0.0,5.634621938525719,33.50744185322817,0.0512317489513487,0.057267606819914,1.1230690695413872,0,0,0.3473117612284347,0,0,0.0005282724178287,0.0,0.0,0.3285280016951432,0.0,0.0,0.0,714.5926902593945,4.823335798807293,28.68296144451104,1119.1662631995443,318.8608513400061,1126259642.413,13.696664954380118,12.735960746870857,13.559361666695096,0.0,0.0,0.0
1126.5702273079655,-0.9885473382246956,0.7873608447535264,1.2693090064284391,0.3567681768559693,4.3979224523625575,0.6622757710720084,0.0079845087503436,0.0,153.37147307291943,35.45341906404275,1.807281134419006,50.0,TaylorF2,20.0,0.2202189371466109,43.26093332853964,2.205278664965881,0.6622757710720084,1.0,0.0079845087503436,1.0,0.0,0.0,0.0,0.0,7.181213884994604,45.46621199350552,0.0461510743694553,0.0509762156127833,1.2693090064284391,0,0,0.6622757710720084,0,0,0.0079845087503436,0.0,0.0,0.6305402360844518,0.0,0.0,0.0,923.252533194828,5.885184753637184,37.26070019846176,5369.274626210152,1723.7815601248888,1126259642.413,13.69919795499939,12.091208092126553,13.513419767568255,0.0,0.0,0.0
749.7881523291525,-0.5856777629397466,4.183317564308895,1.4273623734276144,2.0719755720181694,4.258069578126954,0.0100001004132839,0.0107039243323517,0.0,542.9850193836966,27.70166445103819,1.4801560298147045,50.0,TaylorF2,20.0,0.1525250569122586,31.926862397997084,1.705916912501215,0.0100001004132839,1.0,0.0107039243323517,1.0,0.0,0.0,0.0,0.0,5.448988830485778,33.6327793104983,0.0481491472783348,0.0534320250839379,1.4273623734276144,0,0,0.0100001004132839,0,0,0.0107039243323517,0.0,0.0,0.0100357996671539,0.0,0.0,0.0,650.561254982012,4.727870164562164,29.181820480852892,2539.1026652836968,778.3943643317799,1126259642.413,13.708813402037125,13.361705939476824,13.559796330686668,0.0,0.0,0.0
1908.154027105639,1.2135576900552625,0.2677459380121728,2.837713184509898,2.3956681063025247,6.005223628375055,0.010348098175745,-0.0415608702178348,0.0,141.58792019393547,17.96514478202518,1.828145703277204,50.0,TaylorF2,20.0,0.3489950764463151,24.234891858597177,2.4661595527474343,0.010348098175745,1.0,0.0415608702178348,-1.0,0.0,0.0,0.0,3.141592653589793,6.033532848056075,26.70105141134461,0.0838311706468969,0.1017606997025893,2.837713184509898,0,0,0.010348098175745,0,0,-0.0415608702178348,0.0,0.0,0.0055536877869953,0.0,0.0,0.0,1414.50036138341,4.47261294974503,19.793290485302386,7857.386930231167,774.5602993586655,1126259642.413,13.713751256655538,12.357585794965484,13.506987916649544,0.0,0.0,0.0
1213.4271222712275,0.754656578144162,2.599711540885024,0.4769370279736697,0.4159181146205689,3.990699516418403,0.0100000000219378,0.0041242015517831,0.0,482.228472534097,10.85777289370492,1.5099746506472926,50.0,TaylorF2,20.0,0.2352256988953306,13.411800111073433,1.8651594931600344,0.0100000000219378,1.0,0.0041242015517831,1.0,0.0,0.0,0.0,0.0,4.000501542790688,15.276959604233468,0.1071838090211891,0.1390685424561367,0.4769370279736697,0,0,0.0100000000219378,0,0,0.0041242015517831,0.0,0.0,0.0092826255193916,0.0,0.0,0.0,982.3525557125264,3.238680628461956,12.367747544352213,3859.588751136798,-1.8036347239807355,1126259642.413,13.714685701875947,12.59823300335363,13.561353889538914,0.0,0.0,0.0
1630.8291111375977,-0.1505934182153588,0.0289375141993052,2.8224753979535637,0.024655086302684,3.354271385550338,0.0100000000000014,0.0382256879632675,0.0,1399.4728935693283,18.629102157902025,1.2500234692852463,50.0,TaylorF2,20.0,0.3047823824630095,24.3069242967342,1.6310086003886808,0.0100000000000014,1.0,0.0382256879632675,1.0,0.0,0.0,0.0,0.0,4.743781567059262,25.93793289712288,0.0589271632576737,0.0671005751479555,2.8224753979535637,0,0,0.0100000000000014,0,0,0.0382256879632675,0.0,0.0,0.0117748654066846,0.0,0.0,0.0,1249.885907177828,3.6356879360254144,19.879125627187275,2968.5130509216915,695.7457464841999,1126259642.413,13.730045331822952,11.621538530103168,13.536834521379891,0.0,0.0,0.0
835.2520724216573,-0.1016265621532245,5.028341018488915,2.870396540429708,2.308983604414731,3.034814312909107,0.2073533420316191,-0.0038601837812283,0.0,1391.0064877721827,27.278565764067224,1.2513971044012095,50.0,TaylorF2,20.0,0.1682852285158108,31.869145437256847,1.461988752079391,0.2073533420316191,1.0,0.0038601837812283,-1.0,0.0,0.0,0.0,3.141592653589793,4.970712574268402,33.33113418933624,0.0419386325138603,0.0458747397214561,2.870396540429708,0,0,0.2073533420316191,0,0,-0.0038601837812283,0.0,0.0,0.1980889768506644,0.0,0.0,0.0,714.93848820664,4.254708056681667,28.529962868468434,1266.2876156058965,446.9180632769535,1126259642.413,13.745998334264717,15.2128313888514,13.537196199827402,0.0,0.0,0.0
735.0455751060222,-1.119014067221436,3.479932031854148,0.9843622750997214,0.6419530832595783,2.5711715734306138,0.0126466510313906,-0.0109933373827127,0.0,915.9130858008784,6.936084391322822,1.3500669001698715,50.0,TaylorF2,20.0,0.1497798445606505,7.974970033314708,1.5522797106237942,0.0126466510313906,1.0,0.0109933373827127,-1.0,0.0,0.0,0.0,3.141592653589793,2.8828756805603906,9.527249743938505,0.1363841625160666,0.1946439552925324,0.9843622750997214,0,0,0.0126466510313906,0,0,-0.0109933373827127,0.0,0.0,0.0087949755362729,0.0,0.0,0.0,639.2924513891086,2.5073284196088723,8.286151291492695,2699.0429449303533,-265.34087041199723,1126259642.413,13.747138295767693,14.467064630351658,13.54891560599258,0.0,0.0,0.0
1095.4083403153122,-0.5090868220783467,1.5519912159174465,0.5742982782077569,1.1716625537292285,4.275649616654878,0.0100000000024935,-0.0062006947436939,0.0,471.6768617738925,16.215066671209897,1.5155246888091898,50.0,TaylorF2,20.0,0.2147847424076811,19.69781558930909,1.8410362687075528,0.0100000000024935,1.0,0.0062006947436939,-1.0,0.0,0.0,0.0,3.141592653589793,4.6670637916658455,21.53885185801664,0.0781691362350916,0.093463981341503,0.5742982782077569,0,0,0.0100000000024935,0,0,-0.0062006947436939,0.0,0.0,0.0086152434331739,0.0,0.0,0.0,901.7304121252032,3.841885421128858,17.730591360019083,17.806264444867757,3.044220823740829,1126259642.413,13.755164042735782,13.329098498178041,13.561100622503437,0.0,0.0,0.0
1271.6146333819431,1.406829906708133,3.454274736495317,0.7558746562076775,0.4852224512209898,4.526233173010763,0.5641253890064787,-0.0097884715907006,0.0,302.52744650017326,22.26765492636236,1.628697938641801,50.0,TaylorF2,20.0,0.2451684266502598,27.72698084984953,2.0280032497471328,0.5641253890064787,1.0,0.0097884715907006,-1.0,0.0,0.0,0.0,3.141592653589793,5.692077347661745,29.754984099596665,0.0635114143150427,0.0731418707550388,0.7558746562076775,0,0,0.5641253890064787,0,0,-0.0097884715907006,0.0,0.0,0.5250092809127836,0.0,0.0,0.0,1021.2390642454758,4.571331255944641,23.89635286500416,5763.371662640114,1189.8597142726642,1126259642.413,13.757228303362247,13.614889611418917,13.55467031250803,0.0,0.0,0.0
1833.781984491272,-0.904335792001289,3.6544153769387497,0.7267266448397863,0.5283417693033094,1.7439173018312075,0.0100000000132515,0.0045342704621039,0.0,51.92812540029151,19.353954567321885,2.086059236981617,50.0,TaylorF2,20.0,0.3372770649898106,25.88159955973435,2.7896391738256607,0.0100000000132515,1.0,0.0045342704621039,1.0,0.0,0.0,0.0,0.0,6.662453586229839,28.67123873356001,0.0878306774802457,0.1077846509210999,0.7267266448397863,0,0,0.0100000000132515,0,0,0.0045342704621039,0.0,0.0,0.0094681983212803,0.0,0.0,0.0,1371.2805154599896,4.982104128347257,21.4400138043035,6810.421586367923,546.1867215625739,1126259642.413,13.758712500369418,12.49072349453858,13.33124179119249,0.0,0.0,0.0
1128.5613329456246,0.0344093522278758,6.091230757201994,0.6502620859834962,2.161255330209812,2.289153811431716,0.0100000001776676,0.0273885898542083,0.0,233.7567074691997,20.47972062103299,1.696670315477281,50.0,TaylorF2,20.0,0.2205652392366321,24.99683509931052,2.07089680951622,0.0100000001776676,1.0,0.0273885898542083,1.0,0.0,0.0,0.0,0.0,5.5199572879233365,27.06773190882674,0.0706544876553622,0.0828463604007749,0.6502620859834962,0,0,0.0100000001776676,0,0,0.0273885898542083,0.0,0.0,0.0113303656107386,0.0,0.0,0.0,924.6218807983832,4.522459849320006,22.17639093651027,5859.752091474881,971.7817209743472,1126259642.413,13.761405029253819,15.69612696784357,13.543095374458137,0.0,0.0,0.0
1449.1061540024182,-0.4740344432683814,0.4531550678279278,2.645677711978045,1.8577402694764704,1.5870446555372044,0.0100036505931,0.0083761313213597,0.0,537.4281836820545,19.51011362346029,1.4827496527977608,50.0,TaylorF2,20.0,0.2749857988248612,24.875117803371328,1.8904847505296387,0.0100036505931,1.0,0.0083761313213597,1.0,0.0,0.0,0.0,0.0,5.222609926210776,26.765602553900965,0.0656423733792088,0.075999027038715,2.645677711978045,0,0,0.0100036505931,0,0,0.0083761313213597,0.0,0.0,0.0098886970680216,0.0,0.0,0.0,1136.5665073122072,4.096210272321772,20.992863276258053,3129.54374506943,607.1514603526191,1126259642.413,13.765493161877647,13.063976105263922,13.56000265569654,0.0,0.0,0.0
3186.374281598953,-0.1444350330125362,3.221285311846063,2.724521129917844,1.876076125948794,3.658304835711298,0.9824111875892376,0.0206329491475402,0.0,407.531638166101,29.612160675660636,1.5524440099686037,50.0,TaylorF2,20.0,0.5379872708550409,45.54312618168026,2.387639126046869,0.9824111875892376,1.0,0.0206329491475402,1.0,0.0,0.0,0.0,0.0,7.6862063992351075,47.93076530772713,0.0473328656422129,0.0524258944483107,2.724521129917844,0,0,0.9824111875892376,0,0,0.0206329491475402,0.0,0.0,0.9345008457046357,0.0,0.0,0.0,2071.781966596856,4.997574781592293,31.16460468562924,6216.1699381080125,1942.0373752639537,1126259642.413,13.768826784658456,11.462585417885888,13.559415868858663,0.07956690537998733,0.07956690537998733,0.023870071613996197
637.4169477689948,0.6703667788615002,2.368558582321864,1.8897246699959125,0.5815942884001933,0.9226827505642752,0.1036676874819768,-0.0264686484974291,0.0,542.3211526812631,29.013708310258465,1.4804646171383236,50.0,TaylorF2,20.0,0.1313921044976876,32.82588050442538,1.6749859788184915,0.1036676874819768,1.0,0.0264686484974291,-1.0,0.0,0.0,0.0,3.141592653589793,5.452184397287692,34.50086648324387,0.0461920838904443,0.0510263838495567,1.8897246699959125,0,0,0.1036676874819768,0,0,-0.0264686484974291,0.0,0.0,0.0973496856368294,0.0,0.0,0.0,563.3917229753325,4.8190051668323575,30.494172927396782,959.8012228417924,307.8535321463915,1126259642.413,13.772863401265816,13.648034290639698,13.5598208790821,0.0,0.0,0.0
816.0683078405659,-0.4996409425647667,3.3466648465187743,1.6999044574516031,2.1722247518368567,0.2832095456307945,0.120029451659704,-0.0020677180868915,0.0,413.59377434325353,11.703082539032897,1.548677832547702,50.0,TaylorF2,20.0,0.1647699827099591,13.631399246642571,1.803853452239884,0.120029451659704,1.0,0.0020677180868915,-1.0,0.0,0.0,0.0,3.141592653589793,3.951320567786245,15.435252698882454,0.1032081995536464,0.1323307622058076,1.6999044574516031,0,0,0.120029451659704,0,0,-0.0020677180868915,0.0,0.0,0.1057604658871509,0.0,0.0,0.0,700.6261491690293,3.3923612613995124,13.251760371580598,6913.018156446151,104.95556040706224,1126259642.413,13.774271897849381,12.531694977705955,13.559587732287824,0.0,0.0,0.0
862.2897063549535,1.514610067527118,0.353351709820292,0.7932413651957423,2.37463393707152,1.975660277723452,0.0264820596304661,-0.0098570164416344,0.0,2620.512677247308,8.082357025082738,1.113797037477922,50.0,TaylorF2,20.0,0.1732182693862445,9.482368921529323,1.306727032757374,0.0264820596304661,1.0,0.0098570164416344,-1.0,0.0,0.0,0.0,3.141592653589793,2.813610804553639,10.7890959542867,0.1064465554452852,0.137805968484363,0.7932413651957423,0,0,0.0264820596304661,0,0,-0.0098570164416344,0.0,0.0,0.0220808333136333,0.0,0.0,0.0,734.9780797437234,2.3981989353315702,9.19615406256066,259.6508767349104,3.285992421052105,1126259642.413,13.783837636460206,12.34496259319664,13.508623430207594,0.0,0.0,0.0
